YEAR,MO,DY,WS10M_MAX,WS10M_MIN,WD10M
1993,5,10,9.95,0.86,231.0
1993,5,11,8.84,1.34,104.25
1993,5,12,5.02,0.52,244.62
1993,5,13,10.62,5.09,252.69
1993,5,14,10.03,5.18,255.06
1993,5,15,7.12,3.15,256.25
1993,5,16,6.74,0.48,136.06
1993,5,17,6.52,0.05,78.38
1993,5,18,5.22,0.24,280.19
1993,5,19,5.91,0.4,223.81
1993,5,20,5.28,2.38,204.81
1993,5,21,9.84,2.38,54.38
1993,5,22,7.7,4.64,60.81
1993,5,23,6.3,2.33,111.44
1993,5,24,6.01,2.04,132.44
1993,5,25,6.19,2.33,142.19
1993,5,26,5.28,1.69,294.12
1993,5,27,5.11,1.2,267.31
1993,5,28,3.82,2.23,177.06
1993,5,29,6.55,3.84,57.44
1993,5,30,4.72,2.0,125.25
1993,5,31,7.76,0.9,44.94
1993,6,1,5.46,0.88,105.38
1993,6,2,4.65,0.5,233.06
1993,6,3,7.9,1.09,75.94
1993,6,4,6.54,3.32,71.56
1993,6,5,11.59,0.88,73.94
1993,6,6,4.58,1.38,261.56
1993,6,7,3.84,1.38,310.06
1993,6,8,4.02,1.03,293.12
1993,6,9,4.45,2.11,234.31
1993,6,10,4.1,0.92,221.94
1993,6,11,8.55,2.13,272.31
1993,6,12,7.55,2.07,83.38
1993,6,13,7.46,4.96,61.75
1993,6,14,8.68,5.7,68.75
1993,6,15,8.24,5.14,69.69
1993,6,16,8.93,5.93,64.06
1993,6,17,8.71,4.73,62.25
1993,6,18,9.53,5.55,52.75
1993,6,19,6.32,0.32,98.88
1993,6,20,5.55,2.02,41.56
1993,6,21,5.26,1.02,237.56
1993,6,22,7.68,2.93,255.12
1993,6,23,5.92,1.39,269.62
1993,6,24,8.27,1.53,103.12
1993,6,25,12.64,6.9,64.31
1993,6,26,8.72,4.18,59.5
1993,6,27,6.37,1.15,61.25
1993,6,28,7.24,0.48,185.69
1993,6,29,8.91,3.16,254.0
1993,6,30,3.96,1.09,227.56
1993,7,1,5.16,0.59,66.88
1993,7,2,6.56,0.86,40.19
1993,7,3,10.42,5.8,47.38
1993,7,4,6.54,1.71,110.5
1993,7,5,6.52,1.87,259.81
1993,7,6,6.24,1.41,129.06
1993,7,7,10.74,5.45,66.38
1993,7,8,8.48,4.48,70.31
1993,7,9,6.85,4.12,95.38
1993,7,10,9.3,4.45,267.0
1993,7,11,7.38,0.91,113.75
1993,7,12,9.93,5.38,70.0
1993,7,13,10.85,6.97,73.06
1993,7,14,10.55,7.04,68.31
1993,7,15,8.53,1.96,57.25
1993,7,16,3.28,0.23,145.31
1993,7,17,4.56,0.79,156.81
1993,7,18,3.89,0.2,246.31
1993,7,19,4.14,0.95,225.75
1993,7,20,6.9,0.56,44.56
1993,7,21,9.27,6.98,62.62
1993,7,22,9.23,6.55,74.06
1993,7,23,10.72,6.59,73.25
1993,7,24,8.5,3.95,70.88
1993,7,25,3.79,0.94,203.94
1993,7,26,7.26,2.26,52.38
1993,7,27,8.25,4.98,64.31
1993,7,28,7.14,4.64,72.25
1993,7,29,8.3,3.94,70.69
1993,7,30,5.16,0.14,241.38
1993,7,31,7.68,0.36,105.38
1993,8,1,9.34,3.54,68.69
1993,8,2,4.01,0.77,113.25
1993,8,3,4.04,1.54,35.88
1993,8,4,5.38,1.14,54.88
1993,8,5,5.53,1.98,61.0
1993,8,6,5.13,1.57,55.31
1993,8,7,7.27,0.91,116.0
1993,8,8,6.02,1.52,268.25
1993,8,9,7.6,1.12,101.06
1993,8,10,8.27,5.44,74.5
1993,8,11,8.09,5.41,69.19
1993,8,12,7.13,3.8,80.44
1993,8,13,6.61,2.95,64.94
1993,8,14,5.39,2.38,61.88
1993,8,15,5.97,0.95,41.31
1993,8,16,7.27,4.3,40.81
1993,8,17,7.9,5.13,55.81
1993,8,18,8.8,4.88,58.62
1993,8,19,6.98,3.83,60.94
1993,8,20,7.63,3.84,73.19
1993,8,21,7.49,3.31,75.56
1993,8,22,4.04,0.89,145.19
1993,8,23,4.71,1.0,199.62
1993,8,24,5.91,0.35,159.06
1993,8,25,7.81,1.53,254.5
1993,8,26,6.22,1.44,258.75
1993,8,27,8.3,2.86,275.88
1993,8,28,4.59,1.56,99.69
1993,8,29,10.41,3.61,56.06
1993,8,30,9.74,7.26,66.5
1993,8,31,9.3,5.23,60.5
1993,9,1,9.2,4.41,62.5
1993,9,2,7.43,4.57,58.69
1993,9,3,4.84,0.38,81.0
1993,9,4,8.05,2.5,267.06
1993,9,5,4.17,0.02,138.38
1993,9,6,4.64,1.12,198.38
1993,9,7,6.54,0.95,238.94
1993,9,8,9.41,0.46,218.44
1993,9,9,4.66,0.41,260.19
1993,9,10,4.08,0.91,290.25
1993,9,11,5.09,2.16,269.75
1993,9,12,4.39,0.73,244.62
1993,9,13,10.9,4.86,253.81
1993,9,14,6.07,3.59,272.25
1993,9,15,5.74,2.2,209.19
1993,9,16,4.45,2.18,200.38
1993,9,17,5.8,1.55,152.75
1993,9,18,7.65,3.87,278.62
1993,9,19,4.95,1.09,187.88
1993,9,20,5.98,1.77,314.31
1993,9,21,5.88,0.99,179.44
1993,9,22,8.42,2.21,222.38
1993,9,23,12.05,6.79,252.5
1993,9,24,12.29,7.7,263.75
1993,9,25,8.45,0.7,270.44
1993,9,26,7.81,1.29,93.69
1993,9,27,7.12,2.4,242.31
1993,9,28,3.78,0.34,148.0
1993,9,29,3.95,2.48,172.88
1993,9,30,5.37,0.63,216.62
1993,10,1,11.34,4.01,247.0
1993,10,2,14.04,11.2,259.0
1993,10,3,11.66,6.94,281.12
1993,10,4,8.75,2.38,216.56
1993,10,5,6.91,2.32,224.69
1993,10,6,6.95,2.04,243.69
1993,10,7,7.01,0.55,179.5
1993,10,8,10.25,2.52,264.56
1993,10,9,4.39,0.61,164.12
1993,10,10,5.67,0.4,197.06
1993,10,11,5.37,0.66,237.94
1993,10,12,7.33,0.63,221.94
1993,10,13,9.14,3.0,202.44
1993,10,14,7.78,1.76,283.31
1993,10,15,6.8,2.13,197.75
1993,10,16,8.2,4.45,199.62
1993,10,17,5.61,1.61,274.94
1993,10,18,5.36,0.32,104.88
1993,10,19,8.19,4.06,49.0
1993,10,20,7.93,3.9,58.19
1993,10,21,8.26,3.04,232.69
1993,10,22,7.39,3.3,312.81
1993,10,23,8.1,2.51,292.69
1993,10,24,7.74,2.7,130.0
1993,10,25,9.55,6.17,60.06
1993,10,26,7.95,2.68,76.19
1993,10,27,6.06,1.27,117.62
1993,10,28,4.9,0.34,220.12
1993,10,29,6.7,0.38,64.06
1993,10,30,8.13,0.86,106.0
1993,10,31,7.59,2.85,247.5
1993,11,1,4.85,0.58,145.19
1993,11,2,4.99,0.8,247.31
1993,11,3,4.75,0.52,175.19
1993,11,4,12.36,5.22,228.25
1993,11,5,15.38,8.73,257.25
1993,11,6,12.08,6.2,253.31
1993,11,7,6.66,3.03,245.94
1993,11,8,6.62,1.66,210.31
1993,11,9,6.05,2.92,85.31
1993,11,10,5.53,2.74,83.94
1993,11,11,4.62,1.34,89.62
1993,11,12,8.52,4.0,68.81
1993,11,13,8.81,5.5,66.12
1993,11,14,6.15,1.91,62.25
1993,11,15,9.95,5.11,60.31
1993,11,16,8.84,5.95,59.38
1993,11,17,5.91,3.39,58.5
1993,11,18,5.07,3.29,68.31
1993,11,19,4.06,0.56,189.81
1993,11,20,5.27,0.8,265.12
1993,11,21,7.11,0.5,284.5
1993,11,22,9.45,2.42,154.38
1993,11,23,9.2,3.0,182.0
1993,11,24,7.12,2.28,197.19
1993,11,25,3.56,0.31,116.62
1993,11,26,5.91,1.41,210.94
1993,11,27,4.63,2.64,297.19
1993,11,28,7.8,4.39,249.06
1993,11,29,7.59,4.99,270.0
1993,11,30,10.67,6.75,249.94
1993,12,1,11.5,5.45,298.56
1993,12,2,7.84,5.65,234.69
1993,12,3,7.59,4.5,266.94
1993,12,4,5.22,1.67,276.62
1993,12,5,3.43,0.98,244.75
1993,12,6,5.55,2.21,244.88
1993,12,7,5.62,0.5,281.19
1993,12,8,6.59,2.43,242.0
1993,12,9,4.85,0.15,234.44
1993,12,10,2.41,0.2,133.0
1993,12,11,3.02,1.12,269.88
1993,12,12,4.99,0.34,153.12
1993,12,13,7.91,3.41,202.31
1993,12,14,7.95,4.28,233.38
1993,12,15,10.78,8.03,249.62
1993,12,16,9.78,6.22,252.94
1993,12,17,5.99,0.2,231.69
1993,12,18,2.93,0.96,243.44
1993,12,19,3.35,0.65,234.62
1993,12,20,4.32,1.77,229.5
1993,12,21,7.54,2.31,252.69
1993,12,22,10.65,2.16,82.25
1993,12,23,3.94,0.87,83.81
1993,12,24,12.71,2.63,264.62
1993,12,25,14.18,6.66,279.31
1993,12,26,16.23,6.91,292.88
1993,12,27,10.2,4.9,283.75
1993,12,28,6.17,2.09,301.38
1993,12,29,4.04,2.55,288.31
1993,12,30,3.88,1.0,264.69
1993,12,31,6.06,1.73,227.69
1994,1,1,8.56,3.71,274.88
1994,1,2,8.2,5.27,255.94
1994,1,3,7.16,3.4,245.19
1994,1,4,9.02,5.91,253.5
1994,1,5,7.1,3.12,246.12
1994,1,6,14.25,5.02,210.94
1994,1,7,13.34,6.06,276.25
1994,1,8,8.23,6.09,302.56
1994,1,9,10.09,5.73,262.0
1994,1,10,13.52,7.23,239.31
1994,1,11,11.98,9.24,282.62
1994,1,12,10.57,3.57,273.81
1994,1,13,5.23,0.6,221.69
1994,1,14,6.01,3.79,245.69
1994,1,15,10.24,3.64,259.19
1994,1,16,8.63,5.22,272.25
1994,1,17,6.0,2.21,219.56
1994,1,18,11.39,6.41,64.56
1994,1,19,10.95,7.57,62.69
1994,1,20,13.09,6.49,53.94
1994,1,21,7.0,4.72,50.81
1994,1,22,7.02,4.91,60.81
1994,1,23,5.81,4.34,24.94
1994,1,24,4.53,2.35,317.38
1994,1,25,6.77,2.94,270.19
1994,1,26,4.08,2.77,265.81
1994,1,27,5.45,0.52,243.12
1994,1,28,6.91,1.27,255.44
1994,1,29,6.08,2.79,62.81
1994,1,30,5.28,3.16,89.0
1994,1,31,4.44,0.45,128.5
1994,2,1,4.37,1.2,193.5
1994,2,2,4.53,1.1,234.5
1994,2,3,9.39,3.87,219.75
1994,2,4,12.84,6.0,249.69
1994,2,5,7.66,4.55,285.5
1994,2,6,10.28,4.57,288.56
1994,2,7,9.2,5.97,262.88
1994,2,8,10.87,5.89,312.38
1994,2,9,7.17,4.34,282.94
1994,2,10,8.63,4.3,266.81
1994,2,11,7.46,0.74,219.69
1994,2,12,7.35,4.36,261.31
1994,2,13,10.64,1.44,284.94
1994,2,14,8.88,1.91,224.31
1994,2,15,8.6,2.58,188.0
1994,2,16,10.09,6.11,87.56
1994,2,17,10.52,4.57,112.0
1994,2,18,11.09,4.77,279.44
1994,2,19,7.99,2.55,290.69
1994,2,20,9.46,5.2,250.25
1994,2,21,5.29,0.48,207.5
1994,2,22,4.84,1.02,193.44
1994,2,23,6.83,2.2,245.0
1994,2,24,8.1,3.0,249.56
1994,2,25,4.89,0.75,122.94
1994,2,26,10.02,2.67,164.69
1994,2,27,9.94,3.31,235.62
1994,2,28,5.16,0.91,143.0
1994,3,1,5.27,1.02,127.19
1994,3,2,9.2,5.45,54.25
1994,3,3,6.82,4.38,56.19
1994,3,4,7.88,3.64,65.12
1994,3,5,6.7,2.52,61.75
1994,3,6,7.25,0.39,68.88
1994,3,7,6.11,3.12,67.12
1994,3,8,6.53,3.2,88.31
1994,3,9,6.66,4.03,82.19
1994,3,10,7.05,3.28,68.19
1994,3,11,4.47,0.03,137.06
1994,3,12,4.66,1.4,45.62
1994,3,13,4.73,1.39,41.75
1994,3,14,5.62,2.05,84.94
1994,3,15,7.16,2.09,83.44
1994,3,16,7.99,4.98,59.5
1994,3,17,4.82,2.2,51.25
1994,3,18,3.92,2.14,98.12
1994,3,19,4.55,0.67,203.94
1994,3,20,3.79,0.16,220.0
1994,3,21,4.72,0.2,253.94
1994,3,22,7.09,1.22,93.44
1994,3,23,8.24,4.08,62.38
1994,3,24,7.29,3.7,70.56
1994,3,25,5.91,2.41,120.0
1994,3,26,8.15,1.15,257.25
1994,3,27,4.79,1.93,46.25
1994,3,28,7.4,1.83,98.06
1994,3,29,9.29,4.96,84.12
1994,3,30,5.49,0.79,110.25
1994,3,31,5.72,1.98,247.25
1994,4,1,8.37,3.22,252.38
1994,4,2,8.23,1.7,243.19
1994,4,3,10.58,3.38,301.38
1994,4,4,5.44,2.53,119.94
1994,4,5,8.93,2.88,293.5
1994,4,6,7.85,3.82,293.5
1994,4,7,8.97,2.23,252.62
1994,4,8,5.05,0.09,266.5
1994,4,9,5.25,0.92,232.56
1994,4,10,7.85,1.8,264.62
1994,4,11,11.23,5.08,310.69
1994,4,12,7.55,0.67,281.06
1994,4,13,9.3,2.58,102.56
1994,4,14,6.77,4.23,191.88
1994,4,15,10.42,5.77,47.81
1994,4,16,9.27,1.43,180.38
1994,4,17,9.04,3.59,275.88
1994,4,18,4.73,2.05,213.44
1994,4,19,3.53,0.34,236.38
1994,4,20,5.5,2.56,236.31
1994,4,21,7.7,2.87,251.06
1994,4,22,4.8,1.0,159.38
1994,4,23,6.06,1.44,204.56
1994,4,24,9.23,1.08,251.81
1994,4,25,7.55,3.01,305.25
1994,4,26,4.48,0.28,206.81
1994,4,27,6.07,0.5,42.81
1994,4,28,5.16,0.7,81.12
1994,4,29,6.01,2.27,59.81
1994,4,30,5.66,1.05,64.94
1994,5,1,4.63,1.08,71.62
1994,5,2,3.85,0.95,184.5
1994,5,3,4.91,0.2,85.5
1994,5,4,6.9,2.6,64.31
1994,5,5,8.54,3.05,52.44
1994,5,6,8.83,6.55,72.5
1994,5,7,9.38,2.4,112.38
1994,5,8,7.48,1.75,289.19
1994,5,9,4.84,1.47,289.75
1994,5,10,5.82,0.8,185.12
1994,5,11,10.21,1.6,235.94
1994,5,12,9.1,1.65,169.38
1994,5,13,8.29,2.78,131.5
1994,5,14,5.66,3.06,206.25
1994,5,15,8.51,0.71,49.75
1994,5,16,4.59,0.28,254.06
1994,5,17,10.72,2.44,271.12
1994,5,18,12.75,8.33,260.44
1994,5,19,9.03,0.32,253.75
1994,5,20,9.44,0.37,247.0
1994,5,21,4.3,2.12,197.25
1994,5,22,4.94,0.5,210.56
1994,5,23,6.73,1.34,269.5
1994,5,24,6.37,2.66,258.81
1994,5,25,5.63,0.88,105.31
1994,5,26,4.34,1.22,220.69
1994,5,27,7.3,1.28,108.94
1994,5,28,6.8,0.2,119.81
1994,5,29,5.98,0.09,106.94
1994,5,30,11.08,0.4,151.31
1994,5,31,5.52,0.12,153.56
1994,6,1,10.37,0.86,99.0
1994,6,2,11.08,1.8,262.25
1994,6,3,3.9,0.3,212.12
1994,6,4,4.34,0.71,97.5
1994,6,5,9.21,0.45,95.12
1994,6,6,9.81,5.6,68.44
1994,6,7,9.01,4.68,71.0
1994,6,8,6.7,1.19,168.56
1994,6,9,9.04,1.25,40.5
1994,6,10,10.06,6.71,72.56
1994,6,11,10.31,6.81,65.69
1994,6,12,8.74,5.45,60.94
1994,6,13,8.94,3.55,72.69
1994,6,14,7.23,3.87,73.56
1994,6,15,5.76,2.8,74.5
1994,6,16,8.84,3.12,77.12
1994,6,17,6.2,1.55,173.75
1994,6,18,5.31,0.23,256.0
1994,6,19,5.41,0.15,247.5
1994,6,20,7.02,0.11,73.19
1994,6,21,8.62,2.92,50.38
1994,6,22,8.76,4.28,56.12
1994,6,23,8.68,4.8,63.94
1994,6,24,7.14,2.8,112.88
1994,6,25,5.44,1.05,273.38
1994,6,26,7.33,3.99,246.94
1994,6,27,9.05,4.2,66.0
1994,6,28,7.48,5.07,68.81
1994,6,29,7.95,4.09,73.69
1994,6,30,6.69,3.15,76.5
1994,7,1,6.91,2.36,93.62
1994,7,2,6.57,2.19,102.25
1994,7,3,5.47,0.6,242.12
1994,7,4,3.47,0.83,155.5
1994,7,5,4.36,0.32,253.81
1994,7,6,3.44,0.32,263.62
1994,7,7,6.76,1.76,54.81
1994,7,8,7.73,4.39,70.44
1994,7,9,8.52,4.3,70.44
1994,7,10,4.86,2.25,67.62
1994,7,11,5.88,0.68,78.69
1994,7,12,8.57,4.38,66.06
1994,7,13,8.07,3.86,73.94
1994,7,14,8.12,4.02,76.19
1994,7,15,7.38,3.17,70.44
1994,7,16,8.59,2.8,86.81
1994,7,17,4.77,1.26,206.31
1994,7,18,6.88,0.91,96.0
1994,7,19,5.72,1.98,64.88
1994,7,20,7.23,2.3,57.94
1994,7,21,5.84,2.71,65.31
1994,7,22,6.48,1.95,72.69
1994,7,23,5.69,1.4,79.88
1994,7,24,5.06,0.55,134.94
1994,7,25,3.35,0.22,140.62
1994,7,26,6.3,0.27,104.69
1994,7,27,8.84,4.21,65.62
1994,7,28,8.48,5.12,64.69
1994,7,29,7.73,4.38,61.25
1994,7,30,3.64,0.8,191.5
1994,7,31,4.59,0.38,248.56
1994,8,1,6.72,0.83,269.25
1994,8,2,7.52,0.34,94.12
1994,8,3,9.47,5.16,54.56
1994,8,4,5.54,2.99,57.81
1994,8,5,6.02,2.84,63.88
1994,8,6,4.88,1.8,60.69
1994,8,7,4.68,0.25,73.31
1994,8,8,3.68,0.81,195.81
1994,8,9,2.94,0.27,254.88
1994,8,10,9.47,1.88,259.75
1994,8,11,4.62,1.86,221.81
1994,8,12,7.92,2.51,71.31
1994,8,13,5.52,0.68,146.81
1994,8,14,7.68,1.28,109.94
1994,8,15,8.72,0.16,93.06
1994,8,16,5.36,0.54,252.31
1994,8,17,4.65,0.2,284.06
1994,8,18,5.95,0.23,78.62
1994,8,19,7.98,4.59,78.88
1994,8,20,4.23,0.26,76.75
1994,8,21,4.29,1.34,89.31
1994,8,22,5.22,1.34,265.56
1994,8,23,5.5,0.74,271.75
1994,8,24,5.31,0.66,233.25
1994,8,25,5.0,1.15,254.69
1994,8,26,4.52,0.92,89.88
1994,8,27,7.96,3.96,73.0
1994,8,28,5.4,3.09,68.62
1994,8,29,7.02,2.34,82.62
1994,8,30,4.85,1.13,268.81
1994,8,31,4.87,0.85,214.0
1994,9,1,7.79,0.92,196.44
1994,9,2,6.4,2.74,184.12
1994,9,3,6.06,4.2,81.0
1994,9,4,11.01,1.85,89.12
1994,9,5,6.62,3.75,45.19
1994,9,6,7.73,3.42,60.62
1994,9,7,7.55,0.87,145.25
1994,9,8,8.09,3.02,254.38
1994,9,9,3.91,0.64,261.5
1994,9,10,4.63,1.61,170.44
1994,9,11,7.08,1.88,73.94
1994,9,12,4.96,0.13,204.19
1994,9,13,6.12,0.11,243.0
1994,9,14,10.23,6.43,254.69
1994,9,15,7.68,1.75,278.25
1994,9,16,5.05,1.2,287.81
1994,9,17,8.52,1.23,101.19
1994,9,18,10.95,7.03,57.0
1994,9,19,6.83,5.05,67.0
1994,9,20,4.96,2.26,84.19
1994,9,21,7.27,1.35,232.88
1994,9,22,8.27,0.89,198.69
1994,9,23,8.3,2.23,241.0
1994,9,24,8.73,0.25,74.5
1994,9,25,5.7,0.31,192.0
1994,9,26,4.29,0.45,136.94
1994,9,27,4.3,0.69,198.94
1994,9,28,5.59,2.27,81.44
1994,9,29,4.75,1.28,255.12
1994,9,30,4.87,1.04,163.62
1994,10,1,3.77,0.95,39.88
1994,10,2,4.27,1.16,307.94
1994,10,3,4.08,1.47,263.94
1994,10,4,4.02,1.25,218.0
1994,10,5,10.29,3.16,100.31
1994,10,6,8.87,5.22,59.94
1994,10,7,6.1,4.05,62.31
1994,10,8,8.49,4.34,67.19
1994,10,9,5.37,1.46,143.75
1994,10,10,8.95,4.49,147.5
1994,10,11,5.86,1.02,239.38
1994,10,12,3.59,0.15,95.12
1994,10,13,3.45,0.52,45.56
1994,10,14,6.22,2.74,71.44
1994,10,15,5.43,1.91,85.0
1994,10,16,4.8,1.17,232.81
1994,10,17,9.27,4.56,279.5
1994,10,18,10.1,6.95,276.0
1994,10,19,6.93,2.9,244.12
1994,10,20,12.84,5.36,242.19
1994,10,21,10.28,6.36,284.31
1994,10,22,7.23,4.5,263.06
1994,10,23,10.03,3.84,259.5
1994,10,24,5.54,0.93,266.25
1994,10,25,4.94,0.88,200.25
1994,10,26,3.64,1.33,176.38
1994,10,27,7.12,1.59,89.0
1994,10,28,5.71,1.07,226.19
1994,10,29,6.8,2.54,68.75
1994,10,30,6.83,2.55,73.69
1994,10,31,4.3,1.84,118.31
1994,11,1,6.27,0.48,213.62
1994,11,2,4.45,0.48,239.0
1994,11,3,6.81,0.63,155.0
1994,11,4,8.33,0.45,205.94
1994,11,5,9.7,5.89,254.69
1994,11,6,8.66,0.7,250.69
1994,11,7,7.06,2.41,241.75
1994,11,8,8.16,3.33,249.75
1994,11,9,10.11,4.48,228.38
1994,11,10,11.2,7.92,263.62
1994,11,11,9.22,5.0,271.5
1994,11,12,7.95,4.15,251.12
1994,11,13,7.42,1.88,168.5
1994,11,14,6.55,3.37,62.44
1994,11,15,3.12,0.52,162.75
1994,11,16,5.52,0.58,238.0
1994,11,17,9.62,6.05,263.38
1994,11,18,6.37,4.04,279.62
1994,11,19,4.2,0.73,246.75
1994,11,20,5.73,2.56,102.44
1994,11,21,4.75,0.44,85.81
1994,11,22,4.96,0.59,88.0
1994,11,23,5.94,2.4,90.62
1994,11,24,5.66,2.51,69.75
1994,11,25,5.33,2.42,66.56
1994,11,26,2.7,0.32,114.69
1994,11,27,3.86,0.22,134.75
1994,11,28,6.75,3.03,83.0
1994,11,29,6.85,1.52,145.81
1994,11,30,6.83,0.45,152.25
1994,12,1,6.47,2.79,129.44
1994,12,2,7.21,1.62,172.25
1994,12,3,7.12,1.07,231.0
1994,12,4,3.48,1.45,219.0
1994,12,5,4.47,3.03,236.5
1994,12,6,5.38,1.9,242.19
1994,12,7,6.3,2.3,238.62
1994,12,8,7.05,3.36,252.44
1994,12,9,6.59,4.21,257.12
1994,12,10,7.16,1.29,223.75
1994,12,11,3.8,0.77,79.5
1994,12,12,4.72,1.24,94.38
1994,12,13,3.8,1.32,100.19
1994,12,14,5.12,1.84,243.88
1994,12,15,6.67,1.22,276.69
1994,12,16,4.45,1.37,102.38
1994,12,17,5.2,2.84,85.0
1994,12,18,7.7,3.08,231.69
1994,12,19,7.69,4.16,302.19
1994,12,20,10.49,6.52,310.5
1994,12,21,9.52,8.61,296.31
1994,12,22,12.75,5.16,289.31
1994,12,23,7.93,4.73,252.5
1994,12,24,4.75,1.91,335.25
1994,12,25,5.67,2.87,309.44
1994,12,26,6.73,4.5,270.69
1994,12,27,6.2,5.09,261.44
1994,12,28,6.47,3.71,244.0
1994,12,29,7.83,5.66,244.06
1994,12,30,9.91,7.27,241.75
1994,12,31,10.77,7.61,243.69
1995,1,1,13.1,3.82,270.69
1995,1,2,9.88,2.7,183.19
1995,1,3,8.57,2.77,193.62
1995,1,4,5.44,0.59,194.75
1995,1,5,4.67,2.19,213.88
1995,1,6,12.65,3.2,305.5
1995,1,7,11.35,9.22,28.62
1995,1,8,10.95,8.71,98.75
1995,1,9,8.97,3.72,303.81
1995,1,10,9.58,1.92,213.06
1995,1,11,9.88,7.57,276.62
1995,1,12,12.21,3.82,142.62
1995,1,13,11.95,9.91,253.25
1995,1,14,11.23,6.1,234.06
1995,1,15,5.7,2.84,237.12
1995,1,16,4.3,1.49,90.69
1995,1,17,4.09,0.68,178.62
1995,1,18,9.28,4.85,219.25
1995,1,19,7.34,0.11,259.62
1995,1,20,7.52,3.6,243.0
1995,1,21,6.18,2.59,275.0
1995,1,22,6.8,3.68,238.56
1995,1,23,9.42,5.56,239.12
1995,1,24,9.59,5.38,249.31
1995,1,25,6.54,0.3,230.81
1995,1,26,8.7,4.69,238.44
1995,1,27,8.02,0.72,258.81
1995,1,28,9.11,4.98,242.94
1995,1,29,7.07,4.96,244.56
1995,1,30,8.82,5.74,255.56
1995,1,31,5.51,1.17,282.94
1995,2,1,2.82,0.33,191.81
1995,2,2,7.78,2.8,218.06
1995,2,3,8.02,2.27,27.88
1995,2,4,2.99,0.29,199.94
1995,2,5,3.45,0.35,106.0
1995,2,6,3.95,1.7,217.0
1995,2,7,7.56,3.76,249.06
1995,2,8,10.41,5.57,246.94
1995,2,9,9.87,5.45,242.75
1995,2,10,6.06,0.41,161.0
1995,2,11,6.27,3.02,260.56
1995,2,12,5.51,1.91,256.44
1995,2,13,10.46,3.81,228.06
1995,2,14,10.23,7.54,255.31
1995,2,15,9.34,4.98,260.56
1995,2,16,7.64,2.41,218.62
1995,2,17,4.6,1.67,226.31
1995,2,18,7.32,2.05,227.5
1995,2,19,6.84,4.59,84.94
1995,2,20,6.52,2.99,82.88
1995,2,21,5.03,1.3,183.62
1995,2,22,6.76,1.01,244.62
1995,2,23,6.09,0.66,245.31
1995,2,24,10.02,4.73,249.06
1995,2,25,9.75,5.94,251.0
1995,2,26,13.17,4.62,262.5
1995,2,27,12.31,3.56,94.81
1995,2,28,14.72,8.82,68.0
1995,3,1,8.45,0.88,119.56
1995,3,2,10.39,3.92,305.31
1995,3,3,11.41,6.15,249.44
1995,3,4,11.06,8.19,298.25
1995,3,5,11.84,9.49,259.81
1995,3,6,10.97,1.62,232.88
1995,3,7,7.73,4.07,78.12
1995,3,8,6.34,2.27,238.81
1995,3,9,8.93,2.3,130.44
1995,3,10,9.84,5.09,143.62
1995,3,11,7.77,2.7,111.56
1995,3,12,8.73,2.6,79.81
1995,3,13,9.41,3.63,27.69
1995,3,14,3.27,0.45,255.25
1995,3,15,3.29,1.75,189.62
1995,3,16,7.59,0.2,112.06
1995,3,17,5.53,2.21,84.81
1995,3,18,4.51,0.73,207.25
1995,3,19,4.05,0.15,200.12
1995,3,20,9.12,3.22,167.19
1995,3,21,8.72,5.98,69.75
1995,3,22,8.41,5.62,70.25
1995,3,23,9.23,5.46,85.38
1995,3,24,6.31,2.38,90.44
1995,3,25,5.02,0.62,104.06
1995,3,26,8.49,2.32,87.69
1995,3,27,6.23,1.38,183.62
1995,3,28,7.95,3.59,131.56
1995,3,29,6.9,3.08,247.25
1995,3,30,10.17,3.65,60.25
1995,3,31,7.74,3.9,59.88
1995,4,1,6.49,3.12,84.06
1995,4,2,7.24,3.75,91.88
1995,4,3,6.69,0.78,138.88
1995,4,4,6.39,2.22,147.81
1995,4,5,5.73,1.95,92.56
1995,4,6,5.53,1.79,47.69
1995,4,7,3.29,1.32,48.0
1995,4,8,2.6,0.8,114.38
1995,4,9,4.39,1.07,112.06
1995,4,10,8.36,2.62,80.62
1995,4,11,8.93,3.88,67.5
1995,4,12,6.15,3.61,65.69
1995,4,13,6.38,1.31,73.75
1995,4,14,6.67,4.61,45.81
1995,4,15,8.29,2.91,41.19
1995,4,16,6.3,0.44,231.0
1995,4,17,6.83,3.12,75.56
1995,4,18,5.1,1.29,160.12
1995,4,19,5.05,1.37,216.75
1995,4,20,8.97,1.09,241.38
1995,4,21,9.87,1.44,234.38
1995,4,22,6.71,2.22,269.56
1995,4,23,8.44,1.94,254.19
1995,4,24,12.78,7.57,254.0
1995,4,25,13.22,7.9,270.0
1995,4,26,8.95,5.48,257.69
1995,4,27,6.44,0.63,146.25
1995,4,28,6.76,2.3,257.19
1995,4,29,4.57,1.92,183.75
1995,4,30,5.77,1.35,86.62
1995,5,1,8.64,2.71,80.62
1995,5,2,6.93,4.22,64.38
1995,5,3,9.41,5.8,64.69
1995,5,4,8.75,3.07,59.0
1995,5,5,8.91,4.66,64.75
1995,5,6,5.59,0.49,87.56
1995,5,7,5.43,1.14,203.75
1995,5,8,5.94,2.03,170.5
1995,5,9,6.05,0.26,204.5
1995,5,10,7.09,3.55,265.31
1995,5,11,12.34,4.21,247.75
1995,5,12,14.52,8.8,261.5
1995,5,13,9.5,1.81,270.31
1995,5,14,8.69,0.76,79.5
